,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type_id,paperless_billing,payment_type_id,monthly_charges,total_charges,churn,internet_service_type_id,internet_service_type,contract_type_id,contract_type,payment_type_id,payment_type
1516,1415-YFWLT,Female,1,No,No,1,Yes,No,2,No,No,No,No,Yes,Yes,1,Yes,1,89.3,89.3,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1517,1421-HCERK,Male,1,Yes,No,30,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,No,1,Yes,3,105.7,3181.8,No,2,Fiber optic,1,Month-to-month,3,Bank transfer (automatic)
1518,1427-VERSM,Female,0,Yes,No,56,Yes,No,2,No,No,Yes,Yes,Yes,Yes,1,Yes,1,98.7,5669.5,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1519,1428-GTBJJ,Male,0,No,No,11,Yes,No,2,No,Yes,No,No,No,No,1,Yes,1,74.55,824.75,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1520,1447-GIQMR,Male,0,Yes,No,1,Yes,No,2,No,No,No,No,No,No,1,Yes,1,69.15,69.15,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1521,1448-PWKYE,Male,0,Yes,Yes,1,Yes,No,2,No,No,No,No,No,Yes,1,No,1,80.0,80,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1522,1450-GALXR,Female,0,No,No,10,Yes,Yes,2,No,No,No,Yes,Yes,Yes,1,Yes,1,98.5,1058.25,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1523,1450-SKCVI,Female,0,No,No,56,Yes,No,2,No,Yes,No,No,No,No,1,Yes,1,73.85,4092.85,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1524,1452-KIOVK,Male,0,No,Yes,22,Yes,Yes,2,No,Yes,No,No,Yes,No,1,Yes,4,89.1,1949.4,No,2,Fiber optic,1,Month-to-month,4,Credit card (automatic)
1525,1452-VOQCH,Male,0,No,No,1,Yes,Yes,2,No,No,No,No,No,No,1,Yes,1,75.1,75.1,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1526,1455-ESIQH,Male,0,No,No,1,Yes,No,2,No,No,No,No,Yes,Yes,1,Yes,1,89.1,89.1,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1527,1455-UGQVH,Male,0,Yes,No,10,Yes,Yes,2,No,No,Yes,No,Yes,Yes,1,Yes,1,98.5,1037.75,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1528,1465-VINDH,Female,0,Yes,Yes,10,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,1,Yes,4,102.1,1068.85,Yes,2,Fiber optic,1,Month-to-month,4,Credit card (automatic)
1529,1469-LBJQJ,Female,0,Yes,No,66,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,1,Yes,1,105.2,6936.85,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1530,1472-TNCWL,Male,0,No,Yes,36,Yes,No,2,No,Yes,No,No,Yes,Yes,1,Yes,1,94.7,3512.5,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1531,1475-VWVDO,Male,0,No,No,7,Yes,No,2,No,No,Yes,No,No,No,1,Yes,1,74.9,490.55,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1532,1481-ZUWZA,Male,0,No,No,28,Yes,Yes,2,Yes,Yes,No,No,No,Yes,1,Yes,4,94.5,2659.4,Yes,2,Fiber optic,1,Month-to-month,4,Credit card (automatic)
1533,1482-OXZSY,Male,0,No,No,30,Yes,Yes,2,Yes,No,No,No,Yes,Yes,1,Yes,3,100.4,2936.25,No,2,Fiber optic,1,Month-to-month,3,Bank transfer (automatic)
1534,1485-YDHMM,Male,0,Yes,Yes,52,Yes,Yes,2,No,Yes,No,Yes,No,Yes,1,Yes,3,93.25,4631.7,No,2,Fiber optic,1,Month-to-month,3,Bank transfer (automatic)
1535,1508-DFXCU,Male,0,No,No,12,Yes,No,2,No,No,No,No,Yes,No,1,Yes,1,81.45,912,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1536,1513-XNPPH,Female,0,No,No,12,Yes,No,2,No,No,Yes,Yes,No,Yes,1,Yes,1,89.4,1095.65,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1537,1522-VVDMG,Male,0,Yes,Yes,7,Yes,No,2,No,Yes,No,Yes,Yes,No,1,Yes,1,89.75,608.8,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1538,1548-FEHVL,Male,0,Yes,No,61,Yes,Yes,2,Yes,Yes,No,No,Yes,Yes,1,Yes,1,106.2,6375.2,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1539,1550-EENBN,Female,0,No,No,31,Yes,Yes,2,Yes,Yes,No,No,Yes,Yes,1,No,1,104.35,3205.6,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1540,1550-LOAHA,Female,0,Yes,No,32,Yes,No,2,No,Yes,No,No,No,Yes,1,No,3,84.15,2585.95,Yes,2,Fiber optic,1,Month-to-month,3,Bank transfer (automatic)
1541,1552-AAGRX,Female,0,No,No,30,Yes,Yes,2,Yes,No,No,Yes,Yes,Yes,1,No,3,106.4,3211.9,No,2,Fiber optic,1,Month-to-month,3,Bank transfer (automatic)
1542,1564-NTYXF,Female,1,No,No,13,Yes,Yes,2,No,No,No,No,No,Yes,1,Yes,1,82.0,1127.2,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1543,1565-RHDJD,Female,0,No,Yes,4,Yes,Yes,2,No,Yes,Yes,No,No,No,1,No,3,84.05,333.55,Yes,2,Fiber optic,1,Month-to-month,3,Bank transfer (automatic)
1544,1567-DSCIC,Male,0,No,No,8,Yes,Yes,2,No,Yes,Yes,No,Yes,No,1,Yes,1,94.0,773.65,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1545,1569-TTNYJ,Male,0,Yes,No,5,Yes,Yes,2,No,Yes,No,No,No,No,1,Yes,1,78.75,412.1,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1546,1571-SAVHK,Male,0,No,No,12,Yes,Yes,2,No,No,No,Yes,Yes,Yes,1,Yes,2,99.95,1132.75,Yes,2,Fiber optic,1,Month-to-month,2,Mailed check
1547,1579-KLYDT,Male,0,No,No,7,Yes,Yes,2,No,No,Yes,No,Yes,No,1,Yes,1,90.45,593.45,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1548,1580-BMCMR,Male,1,No,No,19,Yes,No,2,Yes,No,No,No,No,Yes,1,Yes,1,87.3,1637.3,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1549,1583-IHQZE,Male,0,No,No,12,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,1,Yes,2,112.95,1384.75,Yes,2,Fiber optic,1,Month-to-month,2,Mailed check
1550,1587-FKLZB,Male,1,Yes,Yes,66,Yes,Yes,2,No,No,Yes,No,Yes,Yes,1,Yes,4,99.5,6822.15,Yes,2,Fiber optic,1,Month-to-month,4,Credit card (automatic)
1551,1591-NFNLQ,Male,0,No,No,51,Yes,Yes,2,No,No,Yes,No,No,No,1,No,4,80.0,4242.35,Yes,2,Fiber optic,1,Month-to-month,4,Credit card (automatic)
1552,1596-BBVTG,Male,0,No,No,35,Yes,Yes,2,No,No,No,No,No,No,1,No,4,75.35,2636.05,Yes,2,Fiber optic,1,Month-to-month,4,Credit card (automatic)
1553,1597-LHYNC,Female,1,No,No,26,Yes,Yes,2,Yes,Yes,No,No,No,Yes,1,Yes,1,95.0,2497.2,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1554,1602-IJQQE,Female,0,No,No,4,Yes,Yes,2,No,No,No,No,No,No,1,No,1,75.35,338.1,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1555,1608-GMEWB,Male,1,No,No,45,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,3,93.9,4200.25,No,2,Fiber optic,1,Month-to-month,3,Bank transfer (automatic)
1556,1618-CFHME,Female,0,No,No,2,Yes,Yes,2,No,No,No,No,No,No,1,Yes,1,75.9,143.35,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1557,1624-NALOJ,Male,1,No,No,5,Yes,Yes,2,No,Yes,No,No,No,Yes,1,Yes,1,89.8,502.6,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1558,1624-WOIWJ,Female,0,No,No,10,Yes,No,2,Yes,No,No,No,Yes,No,1,Yes,2,84.7,832.05,Yes,2,Fiber optic,1,Month-to-month,2,Mailed check
1559,1626-ERCMM,Male,1,Yes,No,20,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,94.55,1899.65,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1560,1628-BIZYP,Male,0,No,No,1,Yes,No,2,No,Yes,No,No,No,Yes,1,Yes,1,85.0,85,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1561,1640-PLFMP,Female,0,No,No,1,Yes,No,2,No,No,No,No,No,No,1,Yes,1,70.25,70.25,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1562,1641-RQDAY,Female,1,Yes,Yes,32,Yes,Yes,2,No,Yes,No,No,Yes,Yes,1,Yes,1,100.4,3217.65,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1563,1656-DRSMG,Female,0,No,No,63,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,1,Yes,4,109.85,7002.95,No,2,Fiber optic,1,Month-to-month,4,Credit card (automatic)
1564,1658-BYGOY,Male,1,No,No,18,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,95.45,1752.55,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1565,1658-TJVOA,Female,1,No,No,6,Yes,No,2,Yes,No,No,No,No,No,1,Yes,1,74.1,450.9,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1566,1658-XUHBX,Female,1,Yes,Yes,59,Yes,Yes,2,No,No,Yes,No,No,Yes,1,Yes,4,88.75,5348.65,No,2,Fiber optic,1,Month-to-month,4,Credit card (automatic)
1567,1666-JXLKU,Female,0,No,No,37,Yes,Yes,2,No,No,Yes,No,Yes,Yes,1,Yes,1,100.05,3810.55,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1568,1670-SVOWZ,Female,0,Yes,Yes,14,Yes,No,2,No,Yes,No,Yes,No,Yes,1,Yes,4,89.65,1208.35,Yes,2,Fiber optic,1,Month-to-month,4,Credit card (automatic)
1569,1678-FYZOW,Female,0,No,No,3,Yes,No,2,No,No,No,No,Yes,No,1,Yes,1,79.4,244.65,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1570,1685-BQULA,Female,0,No,No,40,Yes,Yes,2,No,Yes,Yes,No,Yes,No,1,Yes,3,93.4,3756.4,No,2,Fiber optic,1,Month-to-month,3,Bank transfer (automatic)
1571,1689-MRZQR,Male,0,Yes,Yes,34,Yes,No,2,No,No,No,No,Yes,No,1,No,1,78.3,2564.3,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1572,1689-YQBYY,Female,0,No,Yes,12,Yes,Yes,2,No,No,No,No,No,No,1,Yes,1,76.6,893,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1573,1704-NRWYE,Female,1,No,No,9,Yes,No,2,No,No,No,No,Yes,No,1,Yes,1,80.85,751.65,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1574,1723-HKXJQ,Male,0,No,No,42,Yes,Yes,2,No,Yes,No,No,Yes,Yes,1,Yes,1,101.75,4273.45,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1575,1724-BQUHA,Male,1,No,No,5,Yes,No,2,No,No,No,No,Yes,Yes,1,Yes,1,89.5,477.7,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1576,1728-CXQBE,Male,1,Yes,No,64,Yes,Yes,2,No,Yes,Yes,No,No,Yes,1,Yes,1,94.25,6081.4,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1577,1730-ZMAME,Female,1,No,No,32,Yes,No,2,No,No,No,No,No,Yes,1,Yes,1,79.5,2665,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1578,1731-TVIUK,Female,0,No,No,4,Yes,Yes,2,No,Yes,No,Yes,No,Yes,1,Yes,1,93.5,362.2,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1579,1732-VHUBQ,Female,1,Yes,Yes,47,Yes,No,2,No,No,No,No,No,No,1,No,3,70.55,3309.25,Yes,2,Fiber optic,1,Month-to-month,3,Bank transfer (automatic)
1580,1746-TGTWV,Male,0,Yes,No,1,Yes,No,2,No,No,Yes,No,No,No,1,No,4,75.35,75.35,No,2,Fiber optic,1,Month-to-month,4,Credit card (automatic)
1581,1751-NCDLI,Male,1,Yes,No,46,Yes,Yes,2,No,No,Yes,No,Yes,Yes,1,Yes,1,98.85,4564.9,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1582,1754-GKYPY,Male,1,Yes,No,22,Yes,No,2,No,No,No,No,Yes,Yes,1,Yes,3,89.75,1938.9,No,2,Fiber optic,1,Month-to-month,3,Bank transfer (automatic)
1583,1761-AEZZR,Male,0,No,No,1,Yes,No,2,No,No,No,No,Yes,No,1,Yes,1,79.55,79.55,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1584,1766-GKNMI,Male,0,No,No,29,Yes,Yes,2,No,No,No,No,No,Yes,1,Yes,1,84.9,2516.2,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1585,1769-GRUIK,Female,0,No,No,18,Yes,No,2,No,No,No,No,No,No,1,Yes,1,71.1,1247.75,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1586,1771-OADNZ,Male,1,Yes,No,29,Yes,Yes,2,No,Yes,Yes,No,No,Yes,1,Yes,1,95.9,2745.2,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1587,1785-BPHTP,Male,0,Yes,Yes,28,Yes,No,2,No,No,Yes,No,Yes,No,1,No,1,85.45,2289.9,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1588,1792-UXAFY,Female,1,No,No,17,Yes,No,2,No,Yes,Yes,No,Yes,No,1,Yes,1,89.15,1496.9,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1589,1818-ESQMW,Female,0,No,No,27,Yes,No,2,No,No,Yes,Yes,No,Yes,1,Yes,1,89.2,2383.6,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1590,1820-TQVEV,Male,0,No,No,1,Yes,No,2,No,No,No,No,No,No,1,Yes,1,69.55,69.55,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1591,1833-TCXKK,Male,0,Yes,No,45,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,1,Yes,3,107.75,4882.8,No,2,Fiber optic,1,Month-to-month,3,Bank transfer (automatic)
1592,1833-VGRUM,Female,1,No,No,1,Yes,Yes,2,No,No,No,No,No,No,1,Yes,1,74.2,74.2,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1593,1842-EZJMK,Male,0,Yes,Yes,50,Yes,Yes,2,No,Yes,No,Yes,Yes,Yes,1,No,1,103.7,5071.05,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1594,1845-CSBRZ,Female,1,Yes,Yes,22,Yes,Yes,2,No,No,No,No,Yes,No,1,No,3,85.35,1961.6,No,2,Fiber optic,1,Month-to-month,3,Bank transfer (automatic)
1595,1846-XWOQN,Female,1,No,No,1,Yes,No,2,No,No,No,No,No,No,1,Yes,1,70.15,70.15,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1596,1853-UDXBW,Male,0,Yes,Yes,1,Yes,No,2,No,No,No,No,No,No,1,Yes,1,70.0,70,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1597,1866-OBPNR,Male,0,Yes,Yes,1,Yes,No,2,No,Yes,No,No,No,No,1,No,4,74.6,74.6,No,2,Fiber optic,1,Month-to-month,4,Credit card (automatic)
1598,1866-RZZQS,Male,1,No,No,41,Yes,Yes,2,No,No,Yes,No,Yes,Yes,1,Yes,1,98.4,4187.75,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1599,1867-BDVFH,Male,0,Yes,Yes,11,Yes,Yes,2,No,No,No,No,No,No,1,Yes,1,74.35,834.2,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1600,1867-TJHTS,Female,0,No,No,58,Yes,Yes,2,Yes,No,No,No,No,No,1,Yes,3,79.8,4526.85,No,2,Fiber optic,1,Month-to-month,3,Bank transfer (automatic)
1601,1871-MOWRM,Male,0,Yes,No,12,Yes,No,2,Yes,No,No,Yes,No,No,1,No,3,80.85,866.45,Yes,2,Fiber optic,1,Month-to-month,3,Bank transfer (automatic)
1602,1875-QIVME,Female,0,Yes,No,2,Yes,Yes,2,No,No,Yes,Yes,Yes,Yes,1,Yes,1,104.4,242.8,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1603,1891-FZYSA,Male,1,Yes,No,69,Yes,Yes,2,No,Yes,No,No,Yes,No,1,Yes,1,89.95,6143.15,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1604,1891-UAWWU,Female,1,Yes,No,20,Yes,Yes,2,No,No,Yes,No,Yes,No,1,No,1,90.8,1951,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1605,1894-IGFSG,Female,0,No,No,22,Yes,No,2,No,No,No,No,Yes,Yes,1,No,1,89.25,1907.85,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1606,1902-XBTFB,Male,0,No,Yes,22,Yes,No,2,No,Yes,Yes,No,Yes,No,1,Yes,1,89.4,2001.5,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1607,1907-UBQFC,Male,1,No,No,10,Yes,No,2,No,Yes,No,No,No,No,1,Yes,1,72.85,688.65,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1608,1910-FMXJM,Female,0,Yes,No,36,Yes,No,2,No,No,No,No,No,Yes,1,No,1,80.4,2937.65,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1609,1915-IOFGU,Female,0,No,No,1,Yes,No,2,No,No,No,No,No,No,1,No,1,70.5,70.5,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1610,1918-ZBFQJ,Female,0,No,No,13,Yes,No,2,No,Yes,Yes,No,No,No,1,Yes,1,79.25,1111.65,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1611,1925-TIBLE,Female,0,Yes,No,7,Yes,Yes,2,No,No,No,No,Yes,No,1,Yes,1,86.5,582.5,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1612,1930-WNXSB,Male,0,Yes,Yes,58,Yes,No,2,No,Yes,No,No,Yes,Yes,1,Yes,1,92.85,5305.05,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1613,1932-UEDCX,Male,1,Yes,No,33,Yes,Yes,2,No,Yes,No,No,Yes,Yes,1,Yes,3,100.6,3270.25,No,2,Fiber optic,1,Month-to-month,3,Bank transfer (automatic)
1614,1935-IMVBB,Male,0,Yes,No,56,Yes,No,2,No,No,No,No,Yes,Yes,1,No,2,89.7,4952.95,No,2,Fiber optic,1,Month-to-month,2,Mailed check
1615,1941-HOSAM,Male,0,Yes,Yes,1,Yes,No,2,No,No,No,No,Yes,Yes,1,Yes,1,90.1,90.1,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1616,1960-UYCNN,Male,0,No,No,10,Yes,Yes,2,No,Yes,Yes,No,No,Yes,1,Yes,1,95.25,1021.55,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1617,1965-AKTSX,Female,1,No,No,14,Yes,Yes,2,No,Yes,No,No,No,No,1,Yes,1,78.95,1101.85,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1618,1965-DDBWU,Male,0,No,No,16,Yes,Yes,2,No,No,No,Yes,No,Yes,1,Yes,4,89.05,1448.6,Yes,2,Fiber optic,1,Month-to-month,4,Credit card (automatic)
1619,1977-STDKI,Female,1,No,No,1,Yes,No,2,No,Yes,No,No,No,No,1,Yes,1,73.0,73,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1620,1980-KXVPM,Female,1,No,No,3,Yes,Yes,2,No,No,No,No,No,No,1,Yes,4,75.05,256.25,Yes,2,Fiber optic,1,Month-to-month,4,Credit card (automatic)
1621,1981-INRFU,Female,0,No,No,2,Yes,No,2,No,No,No,No,Yes,No,1,Yes,1,79.75,164.5,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1622,1989-PRJHP,Male,1,Yes,No,27,Yes,Yes,2,No,No,No,No,No,No,1,Yes,1,75.5,1893.95,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1623,1996-DBMUS,Female,1,Yes,No,48,Yes,No,2,No,No,No,No,No,No,1,Yes,3,70.65,3545.05,No,2,Fiber optic,1,Month-to-month,3,Bank transfer (automatic)
1624,2003-CKLOR,Male,0,No,No,66,Yes,No,2,No,Yes,Yes,No,Yes,Yes,1,No,1,99.5,6710.5,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1625,2004-OCQXK,Female,0,No,No,1,Yes,No,2,No,No,No,No,No,Yes,1,Yes,1,81.95,81.95,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1626,2012-NWRPA,Female,1,Yes,No,11,Yes,Yes,2,No,No,Yes,No,Yes,Yes,1,Yes,1,99.55,1131.2,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1627,2013-SGDXK,Female,0,No,No,1,Yes,No,2,No,Yes,No,No,Yes,No,1,No,1,84.3,84.3,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1628,2018-PZKMU,Male,0,Yes,Yes,9,Yes,No,2,No,No,Yes,Yes,Yes,Yes,1,No,1,103.1,970.45,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1629,2018-QKYGT,Male,0,Yes,Yes,1,Yes,No,2,No,No,No,No,No,Yes,1,Yes,1,81.05,81.05,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1630,2024-BASKD,Female,0,No,No,1,Yes,No,2,No,No,Yes,No,No,No,1,Yes,2,74.6,74.6,Yes,2,Fiber optic,1,Month-to-month,2,Mailed check
1631,2025-JKFWI,Male,0,No,No,13,Yes,Yes,2,No,No,No,Yes,Yes,Yes,1,Yes,2,99.0,1301.7,Yes,2,Fiber optic,1,Month-to-month,2,Mailed check
1632,2026-TGDHM,Female,0,No,No,7,Yes,No,2,No,No,No,No,No,Yes,1,Yes,1,79.3,523.15,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1633,2027-CWDNU,Male,0,Yes,Yes,18,Yes,No,2,No,No,No,Yes,No,Yes,1,Yes,1,85.6,1601.5,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1634,2027-FECZV,Male,0,No,No,12,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,1,Yes,1,106.7,1253.9,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1635,2027-WKXMW,Female,0,Yes,No,63,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,1,Yes,1,108.75,6871.7,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1636,2034-CGRHZ,Male,1,No,No,24,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,1,Yes,4,102.95,2496.7,Yes,2,Fiber optic,1,Month-to-month,4,Credit card (automatic)
1637,2034-GDRCN,Female,0,No,No,2,Yes,No,2,No,No,No,No,Yes,Yes,1,Yes,1,90.4,168.2,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1638,2037-SGXHH,Male,0,Yes,Yes,38,Yes,Yes,2,No,Yes,Yes,No,Yes,No,1,Yes,1,94.65,3624.3,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1639,2038-LLMLM,Female,0,No,No,48,Yes,Yes,2,No,No,Yes,Yes,Yes,Yes,1,Yes,1,103.85,4946.05,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1640,2038-OEQZH,Male,0,No,No,4,Yes,No,2,No,No,Yes,No,No,Yes,1,No,1,86.05,308.1,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1641,2040-VZIKE,Female,0,Yes,No,49,Yes,Yes,2,Yes,No,No,No,Yes,Yes,1,Yes,2,100.85,4847.35,No,2,Fiber optic,1,Month-to-month,2,Mailed check
1642,2055-PDADH,Female,1,No,No,3,Yes,No,2,No,No,No,No,No,No,1,Yes,1,70.4,204.7,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1643,2057-ZBLPD,Female,0,Yes,No,21,Yes,Yes,2,No,No,No,No,No,Yes,1,Yes,1,86.5,1808.7,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1644,2058-DCJBE,Male,0,No,No,5,Yes,No,2,No,No,No,No,No,No,1,Yes,1,69.75,324.6,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1645,2067-QYTCF,Female,0,Yes,No,64,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,1,Yes,1,111.15,6953.4,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1646,2070-FNEXE,Female,1,No,No,7,Yes,No,2,Yes,No,No,No,No,No,1,No,3,76.45,503.6,Yes,2,Fiber optic,1,Month-to-month,3,Bank transfer (automatic)
1647,2070-XYMFH,Female,1,No,No,23,Yes,Yes,2,No,No,Yes,No,No,No,1,Yes,2,79.35,1835.3,No,2,Fiber optic,1,Month-to-month,2,Mailed check
1648,2074-GKOWZ,Male,0,Yes,Yes,2,Yes,No,2,No,No,No,No,Yes,Yes,1,Yes,3,89.55,185.55,Yes,2,Fiber optic,1,Month-to-month,3,Bank transfer (automatic)
1649,2074-GUHPQ,Female,0,No,Yes,17,Yes,Yes,2,No,Yes,Yes,Yes,No,No,1,Yes,4,92.7,1556.85,No,2,Fiber optic,1,Month-to-month,4,Credit card (automatic)
1650,2077-MPJQO,Male,1,Yes,No,7,Yes,Yes,2,No,No,No,No,No,No,1,Yes,1,75.4,533.05,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1651,2079-FBMZK,Female,0,No,No,6,Yes,No,2,No,No,No,No,No,No,1,Yes,2,69.25,418.4,Yes,2,Fiber optic,1,Month-to-month,2,Mailed check
1652,2080-CAZNM,Female,1,No,No,41,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,1,Yes,1,104.4,4133.95,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1653,2080-GKCWQ,Male,0,No,No,2,Yes,No,2,No,Yes,No,No,No,No,1,No,1,74.95,151.75,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1654,2081-VEYEH,Male,0,No,No,3,Yes,No,2,No,Yes,Yes,Yes,Yes,Yes,1,Yes,1,107.95,318.6,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1655,2082-OJVTK,Male,0,Yes,Yes,29,Yes,Yes,2,No,No,Yes,No,No,Yes,1,Yes,1,89.2,2698.35,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1656,2091-RFFBA,Female,1,No,No,31,Yes,Yes,2,No,No,No,No,No,No,1,Yes,1,73.9,2217.15,Yes,2,Fiber optic,1,Month-to-month,1,Electronic check
1657,2101-RANCD,Female,0,No,No,55,Yes,Yes,2,No,No,No,No,No,No,1,Yes,1,73.1,4144.9,No,2,Fiber optic,1,Month-to-month,1,Electronic check
1658,2105-PHWON,Female,0,Yes,No,33,Yes,Yes,2,No,No,Yes,Yes,No,Yes,1,Yes,4,95.0,3008.15,No,2,Fiber optic,1,Month-to-month,4,Credit card (automatic)
1659,2107-FBPTK,Female,1,No,No,30,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,1,Yes,1,104.1,3121.1,No,2,Fiber optic,1,Month-to-month,1,Electronic check
